Year	Month	Day	OutflowQ	OutflowDOC
1999	9	21	0.1900128	9500.0
1999	9	22	0.3965255	10297.0289228
1999	9	23	0.7754196	11100.0
1999	9	24	0.4369042	11712.7572294
1999	9	25	0.3045116	12132.9878254
1999	9	26	0.3369855	12406.8398067
1999	9	27	0.5604187	12580.461192
1999	9	28	0.4433794	12700.0
1999	9	29	0.3178477	12803.429306
1999	9	30	0.2497753	12896.0224117
1999	10	1	0.200309	12974.8776756
1999	10	2	0.2261731	13037.093456
1999	10	3	0.4399781	13079.7681114
1999	10	4	0.5576456	13100.0
1999	10	5	0.3698671	13095.5595274
1999	10	6	0.2524074	13066.9052872
1999	10	7	0.1911872	13015.1679202
1999	10	8	0.152688	12941.4780673
1999	10	9	0.1247181	12846.9663691
1999	10	10	0.1028343	12732.7634664
1999	10	11	0.0885336	12600.0
1999	10	12	0.0763202	12450.9679606
1999	10	13	0.0652119	12292.6047382
1999	10	14	0.0561698	12133.0090728
1999	10	15	0.0486045	11980.2797044
1999	10	16	0.0425142	11842.5153729
1999	10	17	0.0375438	11727.8148184
1999	10	18	0.033169	11644.2767808
1999	10	19	0.0302442	11600.0
1999	10	20	0.02793	11599.673094
1999	10	21	0.0254864	11634.3441921
1999	10	22	0.0234772	11691.6513016
1999	10	23	0.0232376	11759.2324299
1999	10	24	0.0375311	11824.7255841
1999	10	25	0.0715	11875.7687718
1999	10	26	0.1338108	11900.0
1999	10	27	0.1486745	11888.6127387
1999	10	28	0.1397938	11847.0223079
1999	10	29	0.1252338	11784.1994901
1999	10	30	0.109307	11709.1150678
1999	10	31	0.0999959	11630.7398237
1999	11	1	0.0969559	11558.0445402
1999	11	2	0.092906	11500.0
1999	11	3	0.086791	11463.6602078
1999	11	4	0.0800363	11448.4120575
1999	11	5	0.0728328	11451.7256652
1999	11	6	0.0655577	11471.0711472
1999	11	7	0.0610653	11503.9186196
1999	11	8	0.0571679	11547.7381985
1999	11	9	0.0530778	11600.0
1999	11	10	0.0485769	11657.4834737
1999	11	11	0.0442251	11714.2054028
1999	11	12	0.0408767	11763.4919035
1999	11	13	0.0377153	11798.6690923
1999	11	14	0.0346491	11813.0630856
1999	11	15	0.0315063	11800.0
1999	11	16	0.0286867	11755.3329548
1999	11	17	0.0260277	11685.0230817
1999	11	18	0.023856	11597.5585155
1999	11	19	0.0216428	11501.4273907
1999	11	20	0.0195252	11405.117842
1999	11	21	0.0182203	11317.1180043
1999	11	22	0.01887	11245.916012
1999	11	23	0.0204549	11200.0
1999	11	24	0.0200023	11186.1100018
1999	11	25	0.0367269	11203.9936466
1999	11	26	0.0612895	11251.6504626
1999	11	27	0.0718052	11327.0799778
1999	11	28	0.0747137	11428.2817204
1999	11	29	0.0827083	11553.2552184
1999	11	30	0.0880605	11700.0
1999	12	1	0.0854549	11864.8573724
1999	12	2	0.0750206	12037.5357591
1999	12	3	0.0642118	12206.0853627
1999	12	4	0.053967	12358.556386
1999	12	5	0.0446349	12482.9990316
1999	12	6	0.0375921	12567.463502
1999	12	7	0.032915	12600.0
1999	12	8	0.0285328	12573.1238073
1999	12	9	0.0280383	12497.210522
1999	12	10	0.0276244	12387.1008214
1999	12	11	0.0248314	12257.6353827
1999	12	12	0.0226199	12123.6548831
1999	12	13	0.0205232	12000.0
1999	12	14	0.0185423	11898.6148442
1999	12	15	0.0167129	11819.8572616
1999	12	16	0.0151134	11761.1885316
1999	12	17	0.0153755	11720.0699336
1999	12	18	0.0159398	11693.9627471
1999	12	19	0.0143022	11680.3282517
1999	12	20	0.0131176	11676.6277267
1999	12	21	0.0120798	11680.3224517
1999	12	22	0.0114871	11688.873706
1999	12	23	0.0131423	11699.7427693
1999	12	24	0.0154868	11710.3909209
1999	12	25	0.0243729	11718.2794403
1999	12	26	0.0299052	11720.8696069
1999	12	27	0.0286718	11715.6227004
1999	12	28	0.0298028	11700.0
1999	12	29	0.0276545	11672.6377678
1999	12	30	0.0250794	11636.8721959
1999	12	31	0.022642	11597.2144586
2000	1	1	0.0215524	11558.1757305
2000	1	2	0.0215524	11524.2671861
2000	1	3	0.0215524	11500.0
2000	1	4	0.0215524	11489.0718586
2000	1	5	0.0215524	11491.9264964
2000	1	6	0.0215524	11508.1941598
2000	1	7	0.0215524	11537.5050954
2000	1	8	0.0215524	11579.4895497
2000	1	9	0.0215524	11633.777769
2000	1	10	0.0215524	11700.0
2000	1	11	0.0177102	11777.366505
2000	1	12	0.0177102	11863.40761
2000	1	13	0.0177102	11955.2336574
2000	1	14	0.0177102	12049.954989
2000	1	15	0.0177102	12144.681947
2000	1	16	0.0177102	12236.5248734
2000	1	17	0.0177102	12322.5941104
2000	1	18	0.0177102	12400.0
2000	1	19	0.0177102	12466.5626912
2000	1	20	0.0177102	12522.9415605
2000	1	21	0.0177102	12570.5057914
2000	1	22	0.0177102	12610.6245673
2000	1	23	0.0177102	12644.6670718
2000	1	24	0.0177102	12674.0024882
2000	1	25	0.0177102	12700.0
2000	1	26	0.0177102	12723.7391455
2000	1	27	0.0177102	12745.1408826
2000	1	28	0.0177102	12763.8365239
2000	1	29	0.0177102	12779.4573821
2000	1	30	0.0177102	12791.6347699
2000	1	31	0.0143063	12800.0
2000	2	1	0.0143063	12804.1236082
2000	2	2	0.0143063	12803.3330229
2000	2	3	0.0143063	12796.8948957
2000	2	4	0.0143063	12784.0758783
2000	2	5	0.0143063	12764.1426221
2000	2	6	0.0143063	12736.3617788
2000	2	7	0.0143063	12700.0
2000	2	8	0.0143063	12655.6545492
2000	2	9	0.0143063	12609.245138
2000	2	10	0.0143063	12568.02209
2000	2	11	0.0143063	12539.2357286
2000	2	12	0.0143063	12530.1363775
2000	2	13	0.0143063	12547.9743601
2000	2	14	0.0143063	12600.0
2000	2	15	0.0143063	12690.6960434
2000	2	16	0.0143063	12813.4749271
2000	2	17	0.0143063	12958.9815104
2000	2	18	0.0143063	13117.8606527
2000	2	19	0.0143063	13280.7572135
2000	2	20	0.0143063	13438.316052
2000	2	21	0.0143063	13581.1820277
2000	2	22	0.0143063	13700.0
2000	2	23	0.0143063	13786.9673092
2000	2	24	0.0143063	13840.491219
2000	2	25	0.0143063	13860.5314743
2000	2	26	0.0143063	13847.0478197
2000	2	27	0.0143063	13800.0
2000	2	28	0.0143063	13720.6378284
2000	2	29	0.0143063	13615.3713921
2000	3	1	0.0113238	13491.9008467
2000	3	2	0.0113238	13357.9263478
2000	3	3	0.0113238	13221.1480512
2000	3	4	0.0113238	13089.2661124
2000	3	5	0.0113238	12969.9806872
2000	3	6	0.0113238	12870.9919312
2000	3	7	0.0113238	12800.0
2000	3	8	0.0113238	12762.029064
2000	3	9	0.0113238	12751.3993522
2000	3	10	0.0113238	12759.7551084
2000	3	11	0.0113238	12778.7405764
2000	3	12	0.0113238	12800.0
2000	3	13	0.0113238	12816.3128905
2000	3	14	0.0113238	12824.99983
2000	3	15	0.0113238	12824.5166681
2000	3	16	0.0113238	12813.3192544
2000	3	17	0.0113238	12789.8634388
2000	3	18	0.0143063	12752.6050708
2000	3	19	0.0143063	12700.0
2000	3	20	0.0143063	12631.2045057
2000	3	21	0.0143063	12548.176585
2000	3	22	0.0143063	12453.5746646
2000	3	23	0.0143063	12350.0571711
2000	3	24	0.0143063	12240.2825313
2000	3	25	0.0143063	12126.9091717
2000	3	26	0.0143063	12012.595519
2000	3	27	0.0143063	11900.0
2000	3	28	0.0143063	11791.6245962
2000	3	29	0.0143063	11689.3455091
2000	3	30	0.0177102	11594.8824952
2000	3	31	0.0177102	11509.955311
2000	4	1	0.0177102	11436.2837129
2000	4	2	0.0177102	11375.5874574
2000	4	3	0.0177102	11329.586301
2000	4	4	0.0177102	11300.0
2000	4	5	0.0177102	11287.0994148
2000	4	6	0.0177102	11285.359821
2000	4	7	0.0177102	11287.8075979
2000	4	8	0.0215524	11287.4691249
2000	4	9	0.0215524	11277.3707813
2000	4	10	0.025849	11250.5389466
2000	4	11	0.025849	11200.0
2000	4	12	0.0306157	11120.5393761
2000	4	13	0.0306157	11013.9787295
2000	4	14	0.0351186	10883.8987701
2000	4	15	0.0351186	10733.8802076
2000	4	16	0.0371991	10567.5037519
2000	4	17	0.0371991	10388.3501128
2000	4	18	0.0418245	10200.0
2000	4	19	0.0499424	10005.3786494
2000	4	20	0.0666947	9804.78940094
2000	4	21	0.129865	9597.8801206
2000	4	22	0.3237142	9384.29867435
2000	4	23	0.4588047	9163.69292818
2000	4	24	0.3676738	8935.71074807
2000	4	25	0.4445868	8700.0
2000	4	26	0.3676738	8457.65448113
2000	4	27	0.3917761	8215.55171338
2000	4	28	0.6862525	7982.01514986
2000	4	29	1.102506	7765.36824365
2000	4	30	1.1676184	7573.93444788
2000	5	1	0.8222749	7416.03721562
2000	5	2	0.6456217	7300.0
2000	5	3	0.4885279	7231.35036484
2000	5	4	0.3676738	7204.43231695
2000	5	5	0.3135586	7210.79397385
2000	5	6	0.2602767	7241.98345307
2000	5	7	0.224388	7289.54887215
2000	5	8	0.1985381	7345.03834861
2000	5	9	0.1619704	7400.0
2000	5	10	0.1359327	7447.55630439
2000	5	11	0.1182553	7487.12718209
2000	5	12	0.0971197	7519.70691394
2000	5	13	0.0875823	7546.2897808
2000	5	14	0.0830686	7567.87006353
2000	5	15	0.0745471	7585.44204298
2000	5	16	0.0666947	7600.0
2000	5	17	0.0666947	7613.09500712
2000	5	18	0.0705377	7628.50530354
2000	5	19	0.0830686	7650.56592016
2000	5	20	0.0875823	7683.61188785
2000	5	21	0.0787238	7731.9782375
2000	5	22	0.0705377	7800.0
2000	5	23	0.0630171	7890.49315526
2000	5	24	0.0595041	8000.1974794
2000	5	25	0.0561546	8124.33369754
2000	5	26	0.0529677	8258.12253484
2000	5	27	0.0666947	8396.78471644
2000	5	28	0.0971197	8535.54096747
2000	5	29	0.1833709	8669.61201308
2000	5	30	0.1689246	8794.21857842
2000	5	31	0.129865	8904.58138863
2000	6	1	0.1073421	8995.92116884
2000	6	2	0.0922657	9063.4586442
2000	6	3	0.0830686	9102.41453985
2000	6	4	0.0705377	9108.00958094
2000	6	5	0.0630171	9075.46449261
2000	6	6	0.0561546	9000.0
2000	6	7	0.0529677	8880.13552754
2000	6	8	0.0499424	8727.58529682
2000	6	9	0.0443719	8557.36222872
2000	6	10	0.0418245	8384.4792441
2000	6	11	0.039434	8223.94926386
2000	6	12	0.0371991	8090.78520887
2000	6	13	0.0351186	8000.0
2000	6	14	0.0331908	7961.57892811
2000	6	15	0.0314144	7965.39676397
2000	6	16	0.0297878	7996.30064834
2000	6	17	0.0297878	8039.13772197
2000	6	18	0.0297878	8078.7551256
2000	6	19	0.0283091	8100.0
2000	6	20	0.0283091	8091.8401796
2000	6	21	0.0283091	8059.72627358
2000	6	22	0.0283091	8013.2295848
2000	6	23	0.0297878	7961.92141614
2000	6	24	0.039434	7915.37307047
2000	6	25	0.0499424	7883.15585064
2000	6	26	0.1073421	7874.84105953
2000	6	27	0.129865	7900.0
2000	6	28	0.1182553	7965.529437
2000	6	29	0.1021449	8067.62798376
2000	6	30	0.1485969	8199.81971559
2000	7	1	0.2849622	8355.62870782
2000	7	2	0.1689246	8528.57903576
2000	7	3	0.1239727	8712.19477471
2000	7	4	0.3135586	8900.0
2000	7	5	1.1676184	9085.84542098
2000	7	6	0.3676738	9264.88828323
2000	7	7	0.2380743	9432.61246636
2000	7	8	0.1689246	9584.50184999
2000	7	9	0.129865	9716.04031372
2000	7	10	0.129865	9822.71173719
2000	7	11	0.4043889	9900.0
2000	7	12	0.3135586	9945.73259075
2000	7	13	0.2063933	9967.11143392
2000	7	14	0.1689246	9973.68206297
2000	7	15	0.1359327	9974.99001136
2000	7	16	0.1127119	9980.58081255
2000	7	17	0.1021449	10000.0
2000	7	18	0.1551946	10040.0964485
2000	7	19	0.1359327	10096.9323978
2000	7	20	0.1073421	10163.8734293
2000	7	21	0.0922657	10234.2851241
2000	7	22	0.0830686	10301.5330633
2000	7	23	0.0705377	10358.9828282
2000	7	24	0.0666947	10400.0
2000	7	25	0.0666947	10420.3708117
2000	7	26	0.1833709	10425.5641037
2000	7	27	0.2144305	10423.4693684
2000	7	28	0.1421764	10421.9760981
2000	7	29	0.1073421	10428.9737851
2000	7	30	0.0922657	10452.3519216
2000	7	31	0.0787238	10500.0
2000	8	1	0.0705377	10577.254124
2000	8	2	0.0705377	10679.2368432
2000	8	3	0.0705377	10798.5173185
2000	8	4	0.0666947	10927.6647109
2000	8	5	0.0595041	11059.2481813
2000	8	6	0.0529677	11185.8368907
2000	8	7	0.0470775	11300.0
2000	8	8	0.0443719	11395.5287746
2000	8	9	0.0418245	11471.1028969
2000	8	10	0.039434	11526.6241539
2000	8	11	0.0418245	11561.9943325
2000	8	12	0.0418245	11577.1152195
2000	8	13	0.039434	11571.8886018
2000	8	14	0.039434	11546.2162664
2000	8	15	0.0529677	11500.0
2000	8	16	0.0529677	11435.5222381
2000	8	17	0.0529677	11364.5880103
2000	8	18	0.0529677	11301.3829945
2000	8	19	0.0499424	11260.0928688
2000	8	20	0.0922657	11254.9033113
2000	8	21	0.1551946	11300.0
2000	8	22	0.129865	11404.2762262
2000	8	23	0.1021449	11555.4557339
2000	8	24	0.0922657	11735.9698805
2000	8	25	0.0828262	11928.2500231
2000	8	26	0.0710701	12114.727519
2000	8	27	0.0630548	12277.8337256
2000	8	28	0.0565902	12400.0
2000	8	29	0.0544521	12468.3544661
2000	8	30	0.0712403	12488.8123142
2000	8	31	0.0993646	12471.9855008
2000	9	1	0.0944391	12428.4859829
2000	9	2	0.083915	12368.9257171
2000	9	3	0.0800816	12303.9166602
2000	9	4	0.0730611	12244.0707689
2000	9	5	0.0656462	12200.0
2000	9	6	0.0612606	12179.2147784
2000	9	7	0.0712751	12176.8194018
2000	9	8	0.0934597	12184.816636
2000	9	9	0.0935183	12195.2092468
2000	9	10	0.0822092	12200.0
2000	9	11	0.0727269	12192.7991008
2000	9	12	0.0648593	12173.6465119
2000	9	13	0.0582651	12144.189635
2000	9	14	0.0539636	12106.0758722
2000	9	15	0.0500054	12060.9526254
2000	9	16	0.0499424	12010.4672965
2000	9	17	0.0499424	11956.2672874
2000	9	18	0.0499424	11900.0
2000	9	19	0.0511399	11842.7793834
2000	9	20	0.0529677	11783.5855745
2000	9	21	0.0503836	11720.8652578
2000	9	22	0.0489277	11653.0651172
2000	9	23	0.0470775	11578.6318369
2000	9	24	0.0451047	11496.0121012
2000	9	25	0.0443719	11403.6525942
2000	9	26	0.0426206	11300.0
2000	9	27	0.0418245	11187.5017409
2000	9	28	0.0452703	11084.6081908
2000	9	29	0.0580485	11013.770462
2000	9	30	0.0694969	10997.4396664
2000	10	1	0.0705377	11058.0669162
2000	10	2	0.0686963	11218.1033233
2000	10	3	0.0722118	11500.0
2000	10	4	0.0745471	11914.0278306
2000	10	5	0.0732942	12421.7367888
2000	10	6	0.0705377	12972.4966207
2000	10	7	0.0752816	13515.6770725
2000	10	8	0.0852786	14000.6478902
2000	10	9	0.10636	14376.77882
2000	10	10	0.5809166	14593.4396079
2000	10	11	1.5486499	14600.0
2000	10	12	1.8969324	14366.7002988
2000	10	13	0.4853501	13947.2630323
2000	10	14	0.2618101	13416.2812848
2000	10	15	0.1987825	12848.3481406
2000	10	16	0.1593663	12318.0566843
2000	10	17	0.1958365	11900.0
2000	10	18	0.2044929	11649.5816797
2000	10	19	0.1912045	11545.4473455
2000	10	20	0.2472198	11547.0531269
2000	10	21	0.2307702	11613.8551534
2000	10	22	0.2946386	11705.3095548
2000	10	23	0.2041453	11780.8724604
2000	10	24	0.1670859	11800.0
2000	10	25	0.1440037	11732.5039374
2000	10	26	0.134337	11589.6185742
2000	10	27	0.1401062	11392.933846
2000	10	28	0.1240347	11164.0396887
2000	10	29	0.1182553	10924.526038
2000	10	30	0.1584082	10695.9828299
2000	10	31	0.2791069	10500.0
2000	11	1	0.2818183	10352.7082981
2000	11	2	0.3263197	10248.4017296
2000	11	3	0.3241956	10175.9151138
2000	11	4	0.8375849	10124.0832699
2000	11	5	0.3505514	10081.7410173
2000	11	6	0.2449979	10037.7231752
2000	11	7	0.2005587	9980.86456304
2000	11	8	0.2787902	9900.0
2000	11	9	0.3410105	9786.34653904
2000	11	10	0.3353448	9640.65016765
2000	11	11	0.2616897	9466.03910694
2000	11	12	0.4132506	9265.64157802
2000	11	13	0.6878626	9042.585802
2000	11	14	0.3093731	8800.0
2000	11	15	0.2201265	8541.83504843
2000	11	16	0.1816627	8275.33244491
2000	11	17	0.1759692	8008.55634236
2000	11	18	0.1650649	7749.57089367
2000	11	19	0.1475822	7506.44025177
2000	11	20	0.2112527	7287.22856958
2000	11	21	0.2258667	7100.0
2000	11	22	0.1914908	6950.3046551
2000	11	23	0.2043718	6833.63648356
2000	11	24	0.2396365	6742.97539319
2000	11	25	0.376963	6671.30129183
2000	11	26	0.250842	6611.5940873
2000	11	27	0.2156279	6556.83368741
2000	11	28	0.2018365	6500.0
2000	11	29	0.1703442	6436.2466227
2000	11	30	0.1721575	6369.42191239
2000	12	1	0.176129	6305.54791577
2000	12	2	0.1685385	6250.64667953
2000	12	3	0.1768197	6210.74025035
2000	12	4	0.174613	6191.85067495
2000	12	5	0.1659568	6200.0
2000	12	6	0.443653	6239.10866352
2000	12	7	0.6380613	6304.69066882
2000	12	8	0.467383	6390.1584105
2000	12	9	0.2723522	6488.92428317
2000	12	10	0.2200402	6594.40068147
2000	12	11	0.214975	6700.0
2000	12	12	0.1858704	6800.77778371
2000	12	13	0.2157979	6898.36217887
2000	12	14	0.2553528	6996.02448209
2000	12	15	0.2030153	7097.03598996
2000	12	16	0.1588574	7204.66799908
2000	12	17	0.1324883	7322.19180606
2000	12	18	0.1151372	7452.8787075
2000	12	19	0.1009817	7600.0
2000	12	20	0.0866596	7764.88878508
2000	12	21	0.0795385	7941.12538396
2000	12	22	0.0755043	8120.35192277
2000	12	23	0.0707883	8294.21052764
2000	12	24	0.0671992	8454.34332471
2000	12	25	0.0602598	8592.39244012
2000	12	26	0.0551587	8700.0
2000	12	27	0.0529677	8771.14390903
2000	12	28	0.0502575	8809.14518605
2000	12	29	0.0499424	8819.66062847
2000	12	30	0.0499424	8808.34703368
2000	12	31	0.0499424	8780.86119908
2001	1	1	0.0416182	8742.85992205
2001	1	2	0.0416182	8700.0
2001	1	3	0.0416182	8656.94957298
2001	1	4	0.0416182	8614.42215172
2001	1	5	0.0358673	8572.14258958
2001	1	6	0.0358673	8529.83573996
2001	1	7	0.0358673	8487.22645624
2001	1	8	0.0358673	8444.03959179
2001	1	9	0.0358673	8400.0
2001	1	10	0.0358673	8355.97348626
2001	1	11	0.0358673	8317.38966397
2001	1	12	0.0306157	8290.81909855
2001	1	13	0.0306157	8282.83235542
2001	1	14	0.0306157	8300.0
2001	1	15	0.0306157	8345.46279052
2001	1	16	0.0306157	8408.64225649
2001	1	17	0.0306157	8475.53012026
2001	1	18	0.0306157	8532.11810416
2001	1	19	0.0306157	8564.39793053
2001	1	20	0.0306157	8558.36132169
2001	1	21	0.0306157	8500.0
2001	1	22	0.0306157	8381.44142394
2001	1	23	0.0306157	8219.35599663
2001	1	24	0.025849	8036.54985735
2001	1	25	0.025849	7855.82914538
2001	1	26	0.025849	7700.0
2001	1	27	0.025849	7587.02161937
2001	1	28	0.025849	7515.46543717
2001	1	29	0.025849	7479.05594596
2001	1	30	0.025849	7471.51763832
2001	1	31	0.025849	7486.5750068
2001	2	1	0.0249804	7517.95254398
2001	2	2	0.0243	7559.37474241
2001	2	3	0.023571	7604.56609466
2001	2	4	0.0228906	7647.2510933
2001	2	5	0.0222102	7681.15423089
2001	2	6	0.0214812	7700.0
2001	2	7	0.0208008	7699.61733087
2001	2	8	0.0201204	7684.2529045
2001	2	9	0.0193914	7660.25783956
2001	2	10	0.018711	7633.98325471
2001	2	11	0.0187596	7611.78026863
2001	2	12	0.0188082	7600.0
2001	2	13	0.0188568	7603.34686842
2001	2	14	0.018954	7619.93849726
2001	2	15	0.01701	7646.24581082
2001	2	16	0.0169614	7678.7397334
2001	2	17	0.0169614	7713.89118931
2001	2	18	0.0169128	7748.17110284
2001	2	19	0.0169128	7778.05039831
2001	2	20	0.0168642	7800.0
2001	2	21	0.0168642	7811.56700907
2001	2	22	0.0168156	7814.60323403
2001	2	23	0.0168156	7812.03666025
2001	2	24	0.016767	7806.79527307
2001	2	25	0.016767	7801.80705787
2001	2	26	0.0167184	7800.0
2001	2	27	0.0167184	7803.94530998
2001	2	28	0.0166698	7814.78709896
2001	3	1	0.0166212	7833.31270326
2001	3	2	0.0166212	7860.3094592
2001	3	3	0.0165726	7896.5647031
2001	3	4	0.0165726	7942.86577126
2001	3	5	0.016524	8000.0
2001	3	6	0.016524	8067.38619985
2001	3	7	0.0164754	8138.96907813
2001	3	8	0.0164754	8207.32481639
2001	3	9	0.0164268	8265.02959617
2001	3	10	0.0164268	8304.659599
2001	3	11	0.0163782	8318.79100643
2001	3	12	0.0163782	8300.0
2001	3	13	0.0163296	8243.64868539
2001	3	14	0.0163296	8156.24286491
2001	3	15	0.016297	8047.07426501
2001	3	16	0.0158489	7925.43461214
2001	3	17	0.0153729	7800.61563275
2001	3	18	0.0149528	7681.9090533
2001	3	19	0.0146604	7578.60660023
2001	3	20	0.0138249	7500.0
2001	3	21	0.0127697	7456.16005732
2001	3	22	0.0138781	7460.27388996
2001	3	23	0.0153268	7526.30769393
2001	3	24	0.0170886	7668.22766527
2001	3	25	0.0215963	7900.0
2001	3	26	0.0197695	8227.17699879
2001	3	27	0.0191501	8621.65538093
2001	3	28	0.0153397	9046.91797035
2001	3	29	0.0121379	9466.44759098
2001	3	30	0.0097367	9843.72706676
2001	3	31	0.0067237	10142.2392216
2001	4	1	0.0045436	10325.4668795
2001	4	2	0.0028965	10356.8928643
2001	4	3	0.0081681	10200.0
2001	4	4	0.0129485	9836.51654976
2001	4	5	0.0319435	9321.15253374
2001	4	6	0.0585135	8726.86341134
2001	4	7	0.0783167	8126.60464198
2001	4	8	0.0845239	7593.33168507
2001	4	9	0.0855079	7200.0
2001	4	10	0.0830101	7001.31135979
2001	4	11	0.0818748	6978.95279187
2001	4	12	0.0807685	7096.35763726
2001	4	13	0.0740576	7316.959237
2001	4	14	0.0685507	7604.19093211
2001	4	15	0.0635488	7921.48606363
2001	4	16	0.0574902	8232.27797258
2001	4	17	0.055331	8500.0
2001	4	18	0.0539193	8695.24228437
2001	4	19	0.0560957	8817.22215398
2001	4	20	0.0560957	8872.3137346
2001	4	21	0.0560957	8866.89115197
2001	4	22	0.0596323	8807.32853185
2001	4	23	0.0672295	8700.0
2001	4	24	0.1090351	8552.01822061
2001	4	25	0.2102143	8373.4500117
2001	4	26	0.3631229	8175.10072971
2001	4	27	0.648991	7967.77573109
2001	4	28	0.6317018	7762.2803723
2001	4	29	0.5903661	7569.42000978
2001	4	30	0.6516954	7400.0
2001	5	1	0.8233681	7261.68272637
2001	5	2	0.9958578	7149.55868018
2001	5	3	0.9650379	7055.57537969
2001	5	4	0.802263	6971.68034317
2001	5	5	0.5325478	6889.82108887
2001	5	6	0.4494862	6801.94513506
2001	5	7	0.4917882	6700.0
2001	5	8	0.6370596	6579.03544689
2001	5	9	0.7293575	6446.51021875
2001	5	10	0.6886176	6312.98530354
2001	5	11	0.5668664	6189.02168922
2001	5	12	0.4384953	6085.18036374
2001	5	13	0.3349656	6012.02231507
2001	5	14	0.2577441	5980.10853117
2001	5	15	0.2042735	6000.0
2001	5	16	0.1631049	6077.36875807
2001	5	17	0.1610267	6198.3310361
2001	5	18	0.1699438	6344.11411335
2001	5	19	0.159065	6495.9452691
2001	5	20	0.1347429	6635.05178261
2001	5	21	0.1105825	6742.66093315
2001	5	22	0.089052	6800.0
2001	5	23	0.0730127	6794.14306666
2001	5	24	0.0592446	6735.55143366
2001	5	25	0.0508622	6640.53320573
2001	5	26	0.040827	6525.39648764
2001	5	27	0.036194	6406.44938414
2001	5	28	0.0299787	6300.0
2001	5	29	0.032185	6219.0708567
2001	5	30	0.0455496	6163.54214269
2001	5	31	0.0559229	6130.00846315
2001	6	1	0.0552206	6115.06442326
2001	6	2	0.0477104	6115.30462821
2001	6	3	0.0401918	6127.32368317
2001	6	4	0.0362905	6147.71619334
2001	6	5	0.029612	6173.07676389
2001	6	6	0.0267611	6200.0
2001	6	7	0.0265223	6225.5695681
2001	6	8	0.0411231	6248.82537955
2001	6	9	0.0548124	6269.29640694
2001	6	10	0.0568233	6286.51162289
2001	6	11	0.0515791	6300.0
2001	6	12	0.0443628	6309.43482325
2001	6	13	0.0383339	6315.06662719
2001	6	14	0.0328013	6317.29025876
2001	6	15	0.0295173	6316.50056489
2001	6	16	0.0252449	6313.09239252
2001	6	17	0.0214395	6307.46058858
2001	6	18	0.0172264	6300.0
2001	6	19	0.0149138	6291.38814308
2001	6	20	0.0154223	6283.43321152
2001	6	21	0.0331713	6278.22606837
2001	6	22	0.0754897	6277.8575767
2001	6	23	0.0897183	6284.41859956
2001	6	24	0.0810632	6300.0
2001	6	25	0.0668792	6325.68071644
2001	6	26	0.0534454	6358.49198872
2001	6	27	0.0425791	6394.45313202
2001	6	28	0.038553	6429.58346154
2001	6	29	0.0362705	6459.90229247
2001	6	30	0.0355214	6481.42894001
2001	7	1	0.0401424	6490.18271933
2001	7	2	0.0373162	6482.18294565
2001	7	3	0.0340005	6453.44893414
2001	7	4	0.02925	6400.0
2001	7	5	0.0236229	6321.84909421
2001	7	6	0.0189473	6234.98371087
2001	7	7	0.0143962	6159.38497988
2001	7	8	0.0125384	6115.03403115
2001	7	9	0.0186264	6121.91199455
2001	7	10	0.0263616	6200.0
2001	7	11	0.0319667	6362.22695544
2001	7	12	0.0545868	6593.31288105
2001	7	13	0.1345557	6870.92557507
2001	7	14	0.1571158	7172.73283574
2001	7	15	0.163519	7476.40246129
2001	7	16	0.2095107	7759.60224997
2001	7	17	0.1881751	8000.0
2001	7	18	0.1582967	8180.85174857
2001	7	19	0.1253361	8307.76648858
2001	7	20	0.1042712	8391.94145188
2001	7	21	0.1094935	8444.57387032
2001	7	22	0.1086048	8476.86097574
2001	7	23	0.1125306	8500.0
2001	7	24	0.1052181	8523.23612592
2001	7	25	0.0900174	8548.00634031
2001	7	26	0.0727104	8573.79558093
2001	7	27	0.0613022	8600.08878557
2001	7	28	0.0495701	8626.37089202
2001	7	29	0.0391569	8652.12683806
2001	7	30	0.0328423	8676.84156145
2001	7	31	0.0270854	8700.0
2001	8	1	0.0221672	8721.15919682
2001	8	2	0.0175539	8740.1646164
2001	8	3	0.0157979	8756.93382857
2001	8	4	0.0460855	8771.38440319
2001	8	5	0.0710288	8783.43391007
2001	8	6	0.0792236	8792.99991907
2001	8	7	0.074341	8800.0
2001	8	8	0.0692167	8805.31314998
2001	8	9	0.1155365	8813.66407518
2001	8	10	0.1525423	8830.73890905
2001	8	11	0.1362547	8862.22378502
2001	8	12	0.1235744	8913.80483654
2001	8	13	0.1165737	8991.16819705
2001	8	14	0.1014811	9100.0
2001	8	15	0.0836905	9242.7193986
2001	8	16	0.0762791	9408.67762515
2001	8	17	0.1172542	9583.95893174
2001	8	18	0.1219762	9754.64757044
2001	8	19	0.105972	9906.82779333
2001	8	20	0.0946055	10026.5838525
2001	8	21	0.1029556	10100.0
2001	8	22	0.1006773	10117.6868066
2001	8	23	0.0885035	10088.3601181
2001	8	24	0.0721748	10025.2620987
2001	8	25	0.0622702	9941.63491281
2001	8	26	0.0586422	9850.72072483
2001	8	27	0.0560496	9765.7616991
2001	8	28	0.0538838	9700.0
2001	8	29	0.0476463	9662.91821446
2001	8	30	0.0416785	9648.9606197
2001	8	31	0.0385454	9648.81191549
2001	9	1	0.0485393	9653.15680164
2001	9	2	0.0743566	9652.67997791
2001	9	3	0.0841513	9638.06614411
