,TG
1975-10-25 18:00:00,9.765205409685564
1975-10-26 18:00:00,8.698971724690466
1975-10-27 18:00:00,9.30820936558706
1975-10-28 18:00:00,8.4277799728888
1975-10-29 18:00:00,8.33762789861754
1975-10-30 18:00:00,9.330203956456785
1975-10-31 18:00:00,10.30030622024941
1975-11-01 18:00:00,9.294412262326375
1975-11-02 18:00:00,9.173133355462653
1975-11-03 18:00:00,7.779955257521863
1975-11-04 18:00:00,7.818812403326774
1975-11-05 18:00:00,7.447850201827691
1975-11-06 18:00:00,4.567150739922795
1975-11-07 18:00:00,2.8500506117148916
1975-11-08 18:00:00,1.5385476901407742
1975-11-09 18:00:00,1.795129635711703
1975-11-10 18:00:00,2.781839855590192
1975-11-11 18:00:00,3.581338235797432
1975-11-12 18:00:00,5.467915696156069
1975-11-13 18:00:00,5.0675448655030095
1975-11-14 18:00:00,4.8446976993366775
1975-11-15 18:00:00,5.603917064937264
1975-11-16 18:00:00,5.024832654113538
1975-11-17 18:00:00,3.3376114332362476
1975-11-18 18:00:00,3.079743299372751
1975-11-19 18:00:00,4.189572005349021
1975-11-20 18:00:00,2.2680141210450415
1975-11-21 18:00:00,0.35949835030100985
1975-11-22 18:00:00,0.17866834745427695
1975-11-23 18:00:00,5.109119763811805
1975-11-24 18:00:00,6.598109582572704
1975-11-25 18:00:00,6.527837169718737
1975-11-26 18:00:00,3.9147691319219007
1975-11-27 18:00:00,3.4598385846846895
1975-11-28 18:00:00,2.0288162578050333
1975-11-29 18:00:00,1.8637481489749916
1975-11-30 18:00:00,3.491701980604091
1975-12-01 18:00:00,3.357997784766951
1975-12-02 18:00:00,1.8638603480679876
1975-12-03 18:00:00,2.702374904440717
1975-12-04 18:00:00,3.5162948180690705
1975-12-05 18:00:00,4.579491549424915
1975-12-06 18:00:00,3.6664501429945062
1975-12-07 18:00:00,3.3987777521289786
1975-12-08 18:00:00,4.0948232211050595
1975-12-09 18:00:00,5.149284938221967
1975-12-10 18:00:00,3.5764302248466606
1975-12-11 18:00:00,5.009342631831373
1975-12-12 18:00:00,1.4474465814357131
1975-12-13 18:00:00,-1.1896730000980256
1975-12-14 18:00:00,3.973997507792035
1975-12-15 18:00:00,6.0885358400902305
1975-12-16 18:00:00,0.9172368527823096
1975-12-17 18:00:00,-3.429824053285529
1975-12-18 18:00:00,0.1899167438675704
1975-12-19 18:00:00,1.6554598045895546
1975-12-20 18:00:00,3.9257522882174385
1975-12-21 18:00:00,6.515483709766102
1975-12-22 18:00:00,6.444502067846258
1975-12-23 18:00:00,4.913631838204651
1975-12-24 18:00:00,0.5582256729143182
1975-12-25 18:00:00,1.1657362814307817
1975-12-26 18:00:00,5.773547333037584
1975-12-27 18:00:00,7.2842963454604615
1975-12-28 18:00:00,5.542726043921164
1975-12-29 18:00:00,4.25349500427842
1975-12-30 18:00:00,5.287423897765507
1975-12-31 18:00:00,2.5051213484476307
1976-01-01 18:00:00,-1.1459554093561337
1976-01-02 18:00:00,-0.9763955259218733
1976-01-03 18:00:00,-1.0459350972125208
1976-01-04 18:00:00,-1.277792397423184
1976-01-05 18:00:00,-1.49273092233841
1976-01-06 18:00:00,-2.8652466081816783
1976-01-07 18:00:00,3.9164961741993807
1976-01-08 18:00:00,5.108246964066666
1976-01-09 18:00:00,1.3238593387163746
1976-01-10 18:00:00,1.6016926649856487
1976-01-11 18:00:00,2.569117290139104
1976-01-12 18:00:00,0.4327031560703176
1976-01-13 18:00:00,-1.5776290345329471
1976-01-14 18:00:00,-0.9528915310656316
1976-01-15 18:00:00,0.4142913116889986
1976-01-16 18:00:00,2.2484904383729827
1976-01-17 18:00:00,3.481081098268305
1976-01-18 18:00:00,3.9224867343223764
1976-01-19 18:00:00,3.7864038869093406
1976-01-20 18:00:00,3.8672334166905102
1976-01-21 18:00:00,1.177911853650528
1976-01-22 18:00:00,-2.814237078214262
1976-01-23 18:00:00,-5.412039159832261
1976-01-24 18:00:00,-3.0230957830963803
1976-01-25 18:00:00,-5.871064592035964
1976-01-26 18:00:00,-7.076455946765577
1976-01-27 18:00:00,-7.681747934959901
1976-01-28 18:00:00,-2.7156872908923333
1976-01-29 18:00:00,-2.499759164014904
1976-01-30 18:00:00,-6.1588749613751474
1976-01-31 18:00:00,-7.276492806344038
1976-02-01 18:00:00,-6.556537765424707
1976-02-02 18:00:00,-5.282625407716807
1976-02-03 18:00:00,-4.981666578676993
1976-02-04 18:00:00,-5.279383697764956
1976-02-05 18:00:00,-3.977120252579539
1976-02-06 18:00:00,-0.8734259080064817
1976-02-07 18:00:00,-0.779306381019353
1976-02-08 18:00:00,0.005116138336461518
1976-02-09 18:00:00,3.192871136327767
1976-02-10 18:00:00,2.1998840997496245
1976-02-11 18:00:00,0.36526605369505205
1976-02-12 18:00:00,-1.1139998262618178
1976-02-13 18:00:00,-2.7958162109901536
1976-02-14 18:00:00,-2.645478419929077
1976-02-15 18:00:00,-0.4127791680922428
1976-02-16 18:00:00,1.092037305304757
1976-02-17 18:00:00,0.24044891092358966
1976-02-18 18:00:00,0.014480534846256887
1976-02-19 18:00:00,0.4971707540809689
1976-02-20 18:00:00,1.9833594743416825
1976-02-21 18:00:00,3.520549081078002
1976-02-22 18:00:00,2.5873377867721388
1976-02-23 18:00:00,2.8442547895000416
1976-02-24 18:00:00,4.117296774765464
1976-02-25 18:00:00,5.239339592156
1976-02-26 18:00:00,4.233425147409605
1976-02-27 18:00:00,4.133845486070129
1976-02-28 18:00:00,4.16990568684048
1976-02-29 18:00:00,3.5197804568003903
1976-03-01 18:00:00,1.4156705943549923
1976-03-02 18:00:00,0.24598509625479892
1976-03-03 18:00:00,1.336991969446217
1976-03-04 18:00:00,1.4462598824767383
1976-03-05 18:00:00,0.520366275779736
1976-03-06 18:00:00,-0.453558585085716
1976-03-07 18:00:00,-0.5244389281245958
1976-03-08 18:00:00,-3.5822406489256764
1976-03-09 18:00:00,-5.03708575062052
1976-03-10 18:00:00,-3.1618190708385328
1976-03-11 18:00:00,-0.9160279571323144
1976-03-12 18:00:00,-2.120699555958936
1976-03-13 18:00:00,-5.423839067457834
1976-03-14 18:00:00,-4.26339976069346
1976-03-15 18:00:00,-4.715544678447145
1976-03-16 18:00:00,-6.386291071196638
1976-03-17 18:00:00,-5.6333369146368
1976-03-18 18:00:00,-3.838344986732352
1976-03-19 18:00:00,-2.938934920344252
1976-03-20 18:00:00,-1.0692822835216589
1976-03-21 18:00:00,-1.9765892387421786
1976-03-22 18:00:00,-4.140612078450488
1976-03-23 18:00:00,-3.7376195999599418
1976-03-24 18:00:00,-2.85673820132115
1976-03-25 18:00:00,0.3036851226105455
1976-03-26 18:00:00,2.093902522716178
1976-03-27 18:00:00,4.009014410968007
1976-03-28 18:00:00,4.1701395684269755
1976-03-29 18:00:00,1.2606565018478477
1976-03-30 18:00:00,0.3723659954707159
1976-03-31 18:00:00,1.2442589612970778
1976-04-01 18:00:00,1.2156697365735454
1976-04-02 18:00:00,0.45021989688689246
1976-04-03 18:00:00,1.3764627203818804
1976-04-04 18:00:00,2.3746857767812344
1976-04-05 18:00:00,3.0682240993434107
1976-04-06 18:00:00,2.39779808638707
1976-04-07 18:00:00,1.85875562713494
1976-04-08 18:00:00,2.232133045493356
1976-04-09 18:00:00,4.621646441790119
1976-04-10 18:00:00,5.251120088401251
1976-04-11 18:00:00,4.740663442912478
1976-04-12 18:00:00,3.0003387918025055
1976-04-13 18:00:00,3.626472456968145
1976-04-14 18:00:00,6.963781781525768
1976-04-15 18:00:00,6.790636379410955
1976-04-16 18:00:00,4.9780578974823015
1976-04-17 18:00:00,4.033267043247577
1976-04-18 18:00:00,3.106200840881911
1976-04-19 18:00:00,3.3368236743090165
1976-04-20 18:00:00,5.767376250602297
1976-04-21 18:00:00,4.334773908264879
1976-04-22 18:00:00,4.486689238580595
1976-04-23 18:00:00,4.9077510493070235
1976-04-24 18:00:00,6.558850580359035
1976-04-25 18:00:00,5.792162432809903
1976-04-26 18:00:00,3.9636725849399568
1976-04-27 18:00:00,2.147372270850326
1976-04-28 18:00:00,3.024118127707766
1976-04-29 18:00:00,3.5534132785020347
1976-04-30 18:00:00,3.3338354284703655
1976-05-01 18:00:00,3.538680519809077
1976-05-02 18:00:00,5.5324944333565895
1976-05-03 18:00:00,5.456058084904612
1976-05-04 18:00:00,5.171118458286912
1976-05-05 18:00:00,5.042656954296319
1976-05-06 18:00:00,5.2932645624950965
1976-05-07 18:00:00,6.880693962098803
1976-05-08 18:00:00,9.53256245783183
1976-05-09 18:00:00,11.046592526976553
1976-05-10 18:00:00,11.868651175580283
1976-05-11 18:00:00,8.147808940193329
1976-05-12 18:00:00,6.6601773171113905
1976-05-13 18:00:00,6.34195380472994
1976-05-14 18:00:00,6.194238651381738
1976-05-15 18:00:00,8.732611216478915
1976-05-16 18:00:00,8.964508007412917
1976-05-17 18:00:00,10.966586869005255
1976-05-18 18:00:00,14.393083105470964
1976-05-19 18:00:00,13.260934952416392
1976-05-20 18:00:00,11.049548077127042
1976-05-21 18:00:00,10.321176263080929
1976-05-22 18:00:00,12.307674150325283
1976-05-23 18:00:00,12.922900726487399
1976-05-24 18:00:00,13.821729884451713
1976-05-25 18:00:00,13.575690995346008
1976-05-26 18:00:00,13.31460773646154
1976-05-27 18:00:00,9.43332542667747
1976-05-28 18:00:00,6.822414704094115
1976-05-29 18:00:00,8.418529486006207
1976-05-30 18:00:00,8.492466987473847
1976-05-31 18:00:00,9.406453080086692
1976-06-01 18:00:00,10.139109502904887
1976-06-02 18:00:00,11.012244936334298
1976-06-03 18:00:00,10.780209751684708
1976-06-04 18:00:00,10.544292362176634
1976-06-05 18:00:00,9.167560073976517
1976-06-06 18:00:00,9.406733787918597
1976-06-07 18:00:00,9.92775187033942
1976-06-08 18:00:00,13.272179498792752
1976-06-09 18:00:00,16.901578601102187
1976-06-10 18:00:00,12.67691442322348
1976-06-11 18:00:00,12.29869437285663
1976-06-12 18:00:00,10.869736169983923
1976-06-13 18:00:00,10.910333411510805
1976-06-14 18:00:00,10.586778415509059
1976-06-15 18:00:00,10.59315370629895
1976-06-16 18:00:00,15.4754114366375
1976-06-17 18:00:00,13.476419669616405
1976-06-18 18:00:00,11.288474830963253
1976-06-19 18:00:00,9.21775827771495
1976-06-20 18:00:00,9.828507776864228
1976-06-21 18:00:00,11.506239170193169
1976-06-22 18:00:00,12.404536137783452
1976-06-23 18:00:00,14.563917248938253
1976-06-24 18:00:00,16.341413761648823
1976-06-25 18:00:00,16.32864007467458
1976-06-26 18:00:00,15.713992582039054
1976-06-27 18:00:00,13.843385650296511
1976-06-28 18:00:00,12.32623334129778
1976-06-29 18:00:00,13.704142253649934
1976-06-30 18:00:00,12.97363907215572
1976-07-01 18:00:00,13.982105326068734
1976-07-02 18:00:00,15.674330715821668
1976-07-03 18:00:00,17.612957248547957
1976-07-04 18:00:00,17.460040222364114
1976-07-05 18:00:00,16.660598455739148
1976-07-06 18:00:00,16.807118226587022
1976-07-07 18:00:00,17.074300892726285
1976-07-08 18:00:00,17.410846745100343
1976-07-09 18:00:00,17.146541063031407
1976-07-10 18:00:00,17.074872878325948
1976-07-11 18:00:00,16.516661624850656
1976-07-12 18:00:00,17.321249616924888
1976-07-13 18:00:00,18.782151902701855
1976-07-14 18:00:00,16.77688658399228
1976-07-15 18:00:00,16.637880215414214
1976-07-16 18:00:00,15.752909136010317
1976-07-17 18:00:00,15.27160855947892
1976-07-18 18:00:00,15.507348181436612
1976-07-19 18:00:00,14.957811068422188
1976-07-20 18:00:00,12.827699497501328
1976-07-21 18:00:00,12.572896907447841
1976-07-22 18:00:00,12.943465559131198
1976-07-23 18:00:00,12.716921025520719
1976-07-24 18:00:00,13.1782472661356
1976-07-25 18:00:00,13.359299711157064
1976-07-26 18:00:00,13.310239671393163
1976-07-27 18:00:00,12.213667378489959
1976-07-28 18:00:00,11.019617659980383
1976-07-29 18:00:00,10.387983120293939
1976-07-30 18:00:00,11.046389390720321
1976-07-31 18:00:00,10.265024954646151
1976-08-01 18:00:00,10.189043168330443
1976-08-02 18:00:00,10.338688873031629
1976-08-03 18:00:00,10.302501798177786
1976-08-04 18:00:00,11.089942953524712
1976-08-05 18:00:00,11.047863393921148
1976-08-06 18:00:00,11.859375484857196
1976-08-07 18:00:00,13.040738701590044
1976-08-08 18:00:00,14.809930299724215
1976-08-09 18:00:00,14.806290714784609
1976-08-10 18:00:00,15.539189424445283
1976-08-11 18:00:00,15.778816704954124
1976-08-12 18:00:00,16.868459334199542
1976-08-13 18:00:00,15.919018235092551
1976-08-14 18:00:00,14.363704096368394
1976-08-15 18:00:00,14.323851584242277
1976-08-16 18:00:00,14.577507162756547
1976-08-17 18:00:00,16.105597741121187
1976-08-18 18:00:00,17.275159539428387
1976-08-19 18:00:00,17.841282158687477
1976-08-20 18:00:00,16.252455911578238
1976-08-21 18:00:00,15.5243159369453
1976-08-22 18:00:00,14.585092144373789
1976-08-23 18:00:00,13.717132868097224
1976-08-24 18:00:00,12.738638467424778
1976-08-25 18:00:00,12.995832262786621
1976-08-26 18:00:00,15.408682854338565
1976-08-27 18:00:00,15.243109184682169
1976-08-28 18:00:00,16.411249897566847
1976-08-29 18:00:00,17.374400284043304
1976-08-30 18:00:00,13.498092980308684
1976-08-31 18:00:00,10.899691165718878
1976-09-01 18:00:00,8.963196944663366
1976-09-02 18:00:00,9.238704927234608
1976-09-03 18:00:00,8.021494828159348
1976-09-04 18:00:00,8.070982074164249
1976-09-05 18:00:00,10.041128570368187
1976-09-06 18:00:00,11.008639850750455
1976-09-07 18:00:00,8.153797216981673
1976-09-08 18:00:00,7.559355896472994
1976-09-09 18:00:00,8.04359766686349
1976-09-10 18:00:00,7.202934229336336
1976-09-11 18:00:00,8.682358139959888
1976-09-12 18:00:00,9.478009943824645
1976-09-13 18:00:00,10.647286035611444
1976-09-14 18:00:00,11.874760480286056
1976-09-15 18:00:00,11.683295966734022
1976-09-16 18:00:00,10.847061218327553
1976-09-17 18:00:00,10.304104510066566
1976-09-18 18:00:00,11.280041177646353
1976-09-19 18:00:00,11.044482299995536
1976-09-20 18:00:00,9.95791908465543
1976-09-21 18:00:00,10.245465287429909
1976-09-22 18:00:00,10.57284379781072
1976-09-23 18:00:00,9.006012496612925
1976-09-24 18:00:00,8.489711004105175
1976-09-25 18:00:00,8.077032950047396
1976-09-26 18:00:00,7.772357661408023
1976-09-27 18:00:00,9.168439323534358
1976-09-28 18:00:00,9.02313789595621
1976-09-29 18:00:00,7.3267966259458035
1976-09-30 18:00:00,6.613601066287686
1976-10-01 18:00:00,6.092677850585403
1976-10-02 18:00:00,7.002287837490883
1976-10-03 18:00:00,9.48107987243867
1976-10-04 18:00:00,11.472820504691697
1976-10-05 18:00:00,10.2407042236959
1976-10-06 18:00:00,10.628905418703368
1976-10-07 18:00:00,9.982790233202763
1976-10-08 18:00:00,8.841526785201836
1976-10-09 18:00:00,9.022546027119233
1976-10-10 18:00:00,9.309367001424448
1976-10-11 18:00:00,11.05884196326781
1976-10-12 18:00:00,12.054150144731238
1976-10-13 18:00:00,7.371368122569322
1976-10-14 18:00:00,4.663199802016777
1976-10-15 18:00:00,5.753546165524369
1976-10-16 18:00:00,6.810715232714131
1976-10-17 18:00:00,5.307936686508128
1976-10-18 18:00:00,5.1498355987833975
1976-10-19 18:00:00,6.287402845478823
1976-10-20 18:00:00,6.820233853962407
1976-10-21 18:00:00,8.468341676983016
1976-10-22 18:00:00,7.665450677744786
1976-10-23 18:00:00,8.907597812355334
1976-10-24 18:00:00,7.3360502984361915
1976-10-25 18:00:00,5.891427145430384
1976-10-26 18:00:00,5.9845654032289985
1976-10-27 18:00:00,5.33723793195071
1976-10-28 18:00:00,4.216380698399348
1976-10-29 18:00:00,1.8156191809885627
1976-10-30 18:00:00,1.4023847587003502
1976-10-31 18:00:00,0.529468624522508
1976-11-01 18:00:00,3.410064130220917
1976-11-02 18:00:00,5.571284985837394
1976-11-03 18:00:00,4.896168207574249
1976-11-04 18:00:00,5.947898821814135
1976-11-05 18:00:00,6.253252800861446
1976-11-06 18:00:00,6.591846181600999
1976-11-07 18:00:00,6.83355021237827
1976-11-08 18:00:00,6.348733341892967
1976-11-09 18:00:00,6.405454988823465
1976-11-10 18:00:00,5.906789444114509
1976-11-11 18:00:00,5.072457064567459
1976-11-12 18:00:00,3.5770208490947084
1976-11-13 18:00:00,3.107506164519407
1976-11-14 18:00:00,1.4583513583503418
1976-11-15 18:00:00,0.7498876783893706
1976-11-16 18:00:00,1.500434835926626
1976-11-17 18:00:00,2.965546158944221
1976-11-18 18:00:00,4.323786779206387
1976-11-19 18:00:00,4.306366430260368
1976-11-20 18:00:00,6.071818673800465
1976-11-21 18:00:00,2.688557461965104
1976-11-22 18:00:00,-0.3521169436203877
1976-11-23 18:00:00,0.16132396934636972
1976-11-24 18:00:00,-0.2292030842559143
1976-11-25 18:00:00,4.685510136001028
1976-11-26 18:00:00,5.806256550650403
1976-11-27 18:00:00,4.691761975850682
1976-11-28 18:00:00,6.179460297445473
1976-11-29 18:00:00,4.106088739702102
1976-11-30 18:00:00,0.5204673463457539
1976-12-01 18:00:00,-3.498312602720887
1976-12-02 18:00:00,-3.1861672260778278
1976-12-03 18:00:00,-1.2913203084530096
1976-12-04 18:00:00,-0.33728397788644315
1976-12-05 18:00:00,2.2169563812208253
1976-12-06 18:00:00,2.138625714259888
1976-12-07 18:00:00,2.746019616228864
1976-12-08 18:00:00,3.5613697666968847
1976-12-09 18:00:00,2.7590460289710563
1976-12-10 18:00:00,-0.3341815806452928
1976-12-11 18:00:00,-0.9829621413061886
1976-12-12 18:00:00,-2.7506344114500507
1976-12-13 18:00:00,-5.4349705219419775
1976-12-14 18:00:00,-6.827145572848792
1976-12-15 18:00:00,-5.0743154206666645
1976-12-16 18:00:00,-2.5288174413164484
1976-12-17 18:00:00,-2.094594094615445
1976-12-18 18:00:00,-5.4475651233250915
1976-12-19 18:00:00,-6.921954379494366
1976-12-20 18:00:00,-3.237030902672359
1976-12-21 18:00:00,0.4055204983953331
1976-12-22 18:00:00,-1.18665918723093
1976-12-23 18:00:00,-0.8300413223794294
1976-12-24 18:00:00,-2.286593589526831
1976-12-25 18:00:00,-1.0554729145356987
1976-12-26 18:00:00,-1.7606935780941058
1976-12-27 18:00:00,-4.288902940699018
1976-12-28 18:00:00,-8.573268805037628
1976-12-29 18:00:00,-6.088861516260181
1976-12-30 18:00:00,-1.0329697938796016
1976-12-31 18:00:00,-0.6040311775274176
1977-01-01 18:00:00,1.307876191808532
1977-01-02 18:00:00,0.8836256421721487
1977-01-03 18:00:00,-0.5885422884298919
1977-01-04 18:00:00,2.0820755887387463
1977-01-05 18:00:00,4.257089090182603
1977-01-06 18:00:00,2.975836858680566
1977-01-07 18:00:00,0.20419187241617465
1977-01-08 18:00:00,-1.212549051990095
1977-01-09 18:00:00,-1.0389037945652717
1977-01-10 18:00:00,-3.6450831059545408
1977-01-11 18:00:00,-4.960637034156832
1977-01-12 18:00:00,-4.993015007166036
1977-01-13 18:00:00,-4.15116542840309
1977-01-14 18:00:00,-2.145770283361742
1977-01-15 18:00:00,0.21627720207055745
1977-01-16 18:00:00,-0.36178936332623834
1977-01-17 18:00:00,-1.8433622620742085
1977-01-18 18:00:00,-3.2913006468557455
1977-01-19 18:00:00,-3.2568698094316915
1977-01-20 18:00:00,-3.281382014589326
1977-01-21 18:00:00,-1.9308508101404982
1977-01-22 18:00:00,-0.6279965012952289
1977-01-23 18:00:00,0.04186954328423553
1977-01-24 18:00:00,0.37518513942211484
1977-01-25 18:00:00,1.1971629598890559
1977-01-26 18:00:00,-0.1450331881873126
1977-01-27 18:00:00,-4.7975024572228335
1977-01-28 18:00:00,-6.365105055315439
1977-01-29 18:00:00,-5.515454721818969
1977-01-30 18:00:00,-1.554456063919588
1977-01-31 18:00:00,1.5996971326591733
1977-02-01 18:00:00,1.2835358556221195
1977-02-02 18:00:00,1.511107631209029
1977-02-03 18:00:00,0.8296536182299974
1977-02-04 18:00:00,0.8701708321909791
1977-02-05 18:00:00,1.2731597210608356
1977-02-06 18:00:00,0.49197510869402095
1977-02-07 18:00:00,0.15191993521972336
1977-02-08 18:00:00,-1.9657600835047333
1977-02-09 18:00:00,-5.1052419555228425
1977-02-10 18:00:00,-5.06245820923732
1977-02-11 18:00:00,-5.154433840795036
1977-02-12 18:00:00,-5.922791619623524
1977-02-13 18:00:00,-2.936294811833534
1977-02-14 18:00:00,-0.5374815962497337
1977-02-15 18:00:00,-0.7191426482879706
1977-02-16 18:00:00,-2.5186186375887587
1977-02-17 18:00:00,-2.274402052084554
1977-02-18 18:00:00,-0.7781098968420679
1977-02-19 18:00:00,0.8394213536490156
1977-02-20 18:00:00,0.6272080720584654
1977-02-21 18:00:00,-1.9807815171251377
1977-02-22 18:00:00,-3.0024759125227547
1977-02-23 18:00:00,-3.7894310648475766
1977-02-24 18:00:00,-5.435964260908349
1977-02-25 18:00:00,-5.710431324235685
1977-02-26 18:00:00,-6.6771044647538815
1977-02-27 18:00:00,-4.19343724854059
1977-02-28 18:00:00,-0.917360786812651
1977-03-01 18:00:00,0.9096793050707106
1977-03-02 18:00:00,1.2914439159105768
1977-03-03 18:00:00,3.210727924960736
1977-03-04 18:00:00,3.6188711527125292
1977-03-05 18:00:00,2.477412792790517
1977-03-06 18:00:00,2.380885454698614
1977-03-07 18:00:00,4.2126306121944594
1977-03-08 18:00:00,3.648086251664324
1977-03-09 18:00:00,5.112308296253332
1977-03-10 18:00:00,4.693619704770526
1977-03-11 18:00:00,4.510381424647051
1977-03-12 18:00:00,3.5797607220271175
1977-03-13 18:00:00,2.241363067185432
1977-03-14 18:00:00,2.7556650714362263
1977-03-15 18:00:00,3.3682500136217755
1977-03-16 18:00:00,3.7961384753968446
1977-03-17 18:00:00,4.39301217636671
1977-03-18 18:00:00,4.5528566359589036
1977-03-19 18:00:00,3.877212978832574
1977-03-20 18:00:00,4.830531197520884
1977-03-21 18:00:00,3.4166252559169834
1977-03-22 18:00:00,1.5220348710517442
1977-03-23 18:00:00,1.3775131592324783
1977-03-24 18:00:00,4.348330234614764
1977-03-25 18:00:00,2.4868102599994586
1977-03-26 18:00:00,0.29888357949954525
1977-03-27 18:00:00,-1.034003181686785
1977-03-28 18:00:00,-2.312539454560863
1977-03-29 18:00:00,-1.4214355639737164
1977-03-30 18:00:00,1.3461688601051378
1977-03-31 18:00:00,-0.2942057531309388
1977-04-01 18:00:00,1.4539173674297672
1977-04-02 18:00:00,2.609988874411556
1977-04-03 18:00:00,1.7688372913262356
1977-04-04 18:00:00,1.3131312871487353
1977-04-05 18:00:00,2.317024564999315
1977-04-06 18:00:00,0.8194609919125355
1977-04-07 18:00:00,-0.5729303112850062
1977-04-08 18:00:00,-1.4696017623882653
1977-04-09 18:00:00,-1.7393015817241348
1977-04-10 18:00:00,-2.778254613441618
1977-04-11 18:00:00,-0.8826525527984472
1977-04-12 18:00:00,2.3746881473639974
1977-04-13 18:00:00,2.3634807454135967
1977-04-14 18:00:00,2.9006508943454605
1977-04-15 18:00:00,1.611703692737649
1977-04-16 18:00:00,1.025210292024724
1977-04-17 18:00:00,0.10503348950408053
1977-04-18 18:00:00,0.8410047637060529
1977-04-19 18:00:00,2.38621480111658
1977-04-20 18:00:00,3.9868099285163225
1977-04-21 18:00:00,5.050228913921217
1977-04-22 18:00:00,4.213578523943852
1977-04-23 18:00:00,2.9770278159599
1977-04-24 18:00:00,3.5705951319608857
1977-04-25 18:00:00,2.9747294969411655
1977-04-26 18:00:00,3.7254267126753575
1977-04-27 18:00:00,4.219579451102561
1977-04-28 18:00:00,6.218612853222908
1977-04-29 18:00:00,5.722404046921156
1977-04-30 18:00:00,6.109444845181258
1977-05-01 18:00:00,7.539850040556246
1977-05-02 18:00:00,7.410538055537188
1977-05-03 18:00:00,7.602323371342209
1977-05-04 18:00:00,11.49744085718163
1977-05-05 18:00:00,13.773757794980042
1977-05-06 18:00:00,8.137443509638445
1977-05-07 18:00:00,6.5296318159811335
1977-05-08 18:00:00,6.07030513990685
1977-05-09 18:00:00,5.1489769055213515
1977-05-10 18:00:00,5.348762910124719
1977-05-11 18:00:00,6.714698787769009
1977-05-12 18:00:00,6.413666467387145
1977-05-13 18:00:00,4.729580903901876
1977-05-14 18:00:00,3.9021052725420304
1977-05-15 18:00:00,4.460299123143159
1977-05-16 18:00:00,6.889319634045023
1977-05-17 18:00:00,8.220037849686207
1977-05-18 18:00:00,10.031003207607796
1977-05-19 18:00:00,10.797766402877755
1977-05-20 18:00:00,12.587631248258674
1977-05-21 18:00:00,11.760904695712497
1977-05-22 18:00:00,11.565584428484897
1977-05-23 18:00:00,12.193953767898677
1977-05-24 18:00:00,13.546425503831415
1977-05-25 18:00:00,12.833511150784773
1977-05-26 18:00:00,12.468696775893932
1977-05-27 18:00:00,12.410049326600245
1977-05-28 18:00:00,10.124033741978906
1977-05-29 18:00:00,8.324438312283803
1977-05-30 18:00:00,7.757383935971575
1977-05-31 18:00:00,7.724661162378368
1977-06-01 18:00:00,10.416027481324704
1977-06-02 18:00:00,10.211890915140259
1977-06-03 18:00:00,9.589910736415163
1977-06-04 18:00:00,7.764407889491167
1977-06-05 18:00:00,6.470889774661828
1977-06-06 18:00:00,6.714874898307244
1977-06-07 18:00:00,8.265871753214014
1977-06-08 18:00:00,8.23603523800574
1977-06-09 18:00:00,10.501377481854831
1977-06-10 18:00:00,12.283910489344635
1977-06-11 18:00:00,11.06283252121358
1977-06-12 18:00:00,13.370860150848273
1977-06-13 18:00:00,17.66441591976877
1977-06-14 18:00:00,18.259158689411436
1977-06-15 18:00:00,15.288456874128144
1977-06-16 18:00:00,14.717277750618734
1977-06-17 18:00:00,14.298730757009992
1977-06-18 18:00:00,13.298485483498382
1977-06-19 18:00:00,14.007405820881445
1977-06-20 18:00:00,13.163990803003685
1977-06-21 18:00:00,12.791874454315746
1977-06-22 18:00:00,12.501419629117493
1977-06-23 18:00:00,13.119956054054967
1977-06-24 18:00:00,12.035560981022911
1977-06-25 18:00:00,11.08990388973416
1977-06-26 18:00:00,9.98953329163993
1977-06-27 18:00:00,9.543996781870135
1977-06-28 18:00:00,9.801636481804394
1977-06-29 18:00:00,10.020518138638636
1977-06-30 18:00:00,10.643334182820183
1977-07-01 18:00:00,10.485917748223073
1977-07-02 18:00:00,11.566983356132255
1977-07-03 18:00:00,12.649340244948917
1977-07-04 18:00:00,15.577969683529943
1977-07-05 18:00:00,19.17713450076087
1977-07-06 18:00:00,18.172401870543922
1977-07-07 18:00:00,17.0285761089562
1977-07-08 18:00:00,16.8991977751665
1977-07-09 18:00:00,17.02975684083873
1977-07-10 18:00:00,17.83295278924072
1977-07-11 18:00:00,16.702692061266475
1977-07-12 18:00:00,15.325087540158677
1977-07-13 18:00:00,11.999366120341733
1977-07-14 18:00:00,10.912201269408968
1977-07-15 18:00:00,11.818807695058524
1977-07-16 18:00:00,10.852283668450696
1977-07-17 18:00:00,10.456766213350534
1977-07-18 18:00:00,10.389437432362342
1977-07-19 18:00:00,10.5025262455448
1977-07-20 18:00:00,11.933393679196968
1977-07-21 18:00:00,11.019898839107952
1977-07-22 18:00:00,10.467540227827612
1977-07-23 18:00:00,10.84299690376588
1977-07-24 18:00:00,11.102830536505849
1977-07-25 18:00:00,11.190729902444673
1977-07-26 18:00:00,11.348471326897595
1977-07-27 18:00:00,11.470921842362884
1977-07-28 18:00:00,11.124376976654332
1977-07-29 18:00:00,12.085119012558096
1977-07-30 18:00:00,11.166539306371646
1977-07-31 18:00:00,12.785198640404587
1977-08-01 18:00:00,13.112929848195051
1977-08-02 18:00:00,15.18219104894979
1977-08-03 18:00:00,13.878988678957967
1977-08-04 18:00:00,12.939907670410946
1977-08-05 18:00:00,11.12008971953992
